行政区域コード,公共施設大分類,公共施設小分類,学校分類,名称,所在地,管理者コード,lat,lon
14214,16,16007,大学,東海大学,下糟屋143,4.0,35.407562,139.315219
14214,16,16010,特別支援学校,伊勢原養護学校,石田1390,2.0,35.412126,139.344864
14215,16,16001,小学校,海老名小学校,国分南3-12-3,3.0,35.451234,139.398528
14215,16,16001,小学校,今泉小学校,上今泉2028,3.0,35.461288,139.392084
14215,16,16001,小学校,社家小学校,社家678,3.0,35.420403,139.380945
14215,16,16001,小学校,上星小学校,上今泉1-23-1,3.0,35.466843,139.403333
14215,16,16001,小学校,杉久保小学校,杉久保北4-4-1,3.0,35.429029,139.403309
14215,16,16001,小学校,杉本小学校,国分北4-10-1,3.0,35.464482,139.408527
14215,16,16001,小学校,大谷小学校,国分寺台2-13-1,3.0,35.439791,139.403472
14215,16,16001,小学校,中新田小学校,中新田1-15-1,3.0,35.438763,139.385473
14215,16,16001,小学校,東柏ケ谷小学校,東柏ケ谷6-9-7,3.0,35.468038,139.435218
14215,16,16001,小学校,柏ケ谷小学校,柏ケ谷1090,3.0,35.466455,139.417053
14215,16,16001,小学校,門沢橋小学校,門沢橋1-19-1,3.0,35.408927,139.379939
14215,16,16001,小学校,有鹿小学校,河原口816,3.0,35.452789,139.377974
14215,16,16001,小学校,有馬小学校,中河内1784,3.0,35.415849,139.395138
14215,16,16002,中学校,海西中学校,さつき町58,3.0,35.448095,139.380224
14215,16,16002,中学校,海老名中学校,国分南3-11-1,3.0,35.449817,139.398111
14215,16,16002,中学校,今泉中学校,上今泉1840,3.0,35.465732,139.393278
14215,16,16002,中学校,大谷中学校,大谷南2-10-1,3.0,35.436642,139.396619
14215,16,16002,中学校,柏ヶ谷中学校,柏ヶ谷884,3.0,35.469093,139.416609
14215,16,16002,中学校,有馬中学校,本郷4601,3.0,35.415988,139.396083
14215,16,16004,高等学校,海老名高等学校,中新田1-26-1,2.0,35.442096,139.387473
14215,16,16004,高等学校,中央農業高等学校,中新田4-12-1,2.0,35.43368,139.386362
14215,16,16004,高等学校,有馬高等学校,社家240,2.0,35.415098,139.379333
14216,16,16001,小学校,ひばりが丘小学校,ひばりが丘4-4-1,3.0,35.483422,139.430689
14216,16,16001,小学校,旭小学校,ひばりが丘5-43-1,3.0,35.487328,139.429028
14216,16,16001,小学校,栗原小学校,栗原中央6-8-1,3.0,35.482647,139.417803
14216,16,16001,小学校,座間小学校,座間2-3133,3.0,35.485813,139.392111
14216,16,16001,小学校,相武台東小学校,栗原1302,3.0,35.499616,139.417552
14216,16,16001,小学校,相模が丘小学校,相模が丘3-1-1,3.0,35.506641,139.418691
14216,16,16001,小学校,相模野小学校,広野台1-41-1,3.0,35.503781,139.419247
14216,16,16001,小学校,中原小学校,西栗原2-16-1,3.0,35.472834,139.408181
14216,16,16001,小学校,東原小学校,東原2-6-1,3.0,35.481258,139.427024
14216,16,16001,小学校,入谷小学校,入谷2-345,3.0,35.479869,139.396555
14216,16,16001,小学校,立野台小学校,立野台1-1-3,3.0,35.48473,139.409331
14216,16,16002,中学校,栗原中学校,栗原中央6-4-1,3.0,35.484591,139.417831
14216,16,16002,中学校,座間中学校,緑ヶ丘4-6-10,3.0,35.492118,139.406998
14216,16,16002,中学校,西中学校,座間2-1230,3.0,35.485035,139.386139
14216,16,16002,中学校,相模中学校,相模が丘6-35-1,3.0,35.504086,139.429912
14216,16,16002,中学校,東中学校,ひばりが丘5-57-1,3.0,35.484811,139.429224
14216,16,16002,中学校,南中学校,南栗原3-8-1,3.0,35.475398,139.420942
14216,16,16004,高等学校,座間高等学校,入谷2-262,2.0,35.477953,139.397111
14216,16,99999,高等学校,相模向陽館高等学校,ひばりが丘3-58-1,2.0,35.480487,139.43602
14216,16,99999,高等学校,座間総合高等学校,栗原2487,2.0,35.487789,139.41761
14216,16,16010,特別支援学校,座間養護学校,入谷2-314-1,2.0,35.479036,139.396416
14217,16,16001,小学校,岡本小学校,塚原1769,3.0,35.306023,139.124859
14217,16,16001,小学校,岩原小学校,岩原310,3.0,35.29608,139.129359
14217,16,16001,小学校,向田小学校,向田555,3.0,35.321436,139.112331
14217,16,16001,小学校,南足柄小学校,関本400,3.0,35.322491,139.099222
14217,16,16001,小学校,福沢小学校,千津島632,3.0,35.334851,139.106887
14217,16,16001,小学校,北足柄小学校,内山1051,3.0,35.344681,139.074335
14217,16,16002,中学校,岡本中学校,塚原1660,3.0,35.304356,139.126886
14217,16,16002,中学校,足柄台中学校,竹松2000,3.0,35.324908,139.107276
14217,16,16002,中学校,南足柄中学校,関本433,3.0,35.321741,139.098361
14217,16,16004,高等学校,足柄高等学校,怒田860,2.0,35.328768,139.103832
14218,16,16001,小学校,綾瀬小学校,深谷中5-1-1,3.0,35.439652,139.434108
14218,16,16001,小学校,綾西小学校,綾西1-2-1,3.0,35.433431,139.41686
14218,16,16001,小学校,綾南小学校,上土棚中1-12-19,3.0,35.41811,139.447046
14218,16,16001,小学校,綾北小学校,寺尾本町3-10-1,3.0,35.456262,139.426914
14218,16,16001,小学校,寺尾小学校,寺尾南1-3-1,3.0,35.447485,139.427608
14218,16,16001,小学校,早園小学校,小園420,3.0,35.450317,139.41236
14218,16,16001,小学校,天台小学校,寺尾台1-3-1,3.0,35.456678,139.417915
14218,16,16001,小学校,土棚小学校,上土棚南6-1-1,3.0,35.411489,139.442275
14218,16,16001,小学校,北の台小学校,大上9-14-1,3.0,35.465519,139.43462
14218,16,16001,小学校,落合小学校,落合北3-10-1,3.0,35.420714,139.434742
14218,16,16002,中学校,綾瀬中学校,深谷南2-3-1,3.0,35.430598,139.439219
14218,16,16002,中学校,綾北中学校,深谷上4-4-1,3.0,35.449237,139.430953
14218,16,16002,中学校,春日台中学校,吉岡393-1,3.0,35.423043,139.432164
14218,16,16002,中学校,城山中学校,早川2230,3.0,35.439124,139.415554
14218,16,16002,中学校,北の台中学校,蓼川1-2-1,3.0,35.461705,139.43533
14218,16,16004,高等学校,綾瀬高等学校,寺尾南1-4-1,2.0,35.449068,139.429108
14218,16,16004,高等学校,綾瀬西高等学校,早川1485-1,2.0,35.436819,139.412527
14301,16,16001,小学校,一色小学校,一色1060,3.0,35.265925,139.586902
14301,16,16001,小学校,上山口小学校,上山口158,3.0,35.268175,139.616705
14301,16,16001,小学校,長柄小学校,長柄130,3.0,35.281562,139.58343
14301,16,16001,小学校,葉山小学校,堀内2050-1,3.0,35.272324,139.583701
14301,16,16002,中学校,南郷中学校,長柄1835,3.0,35.285423,139.599623
14301,16,16002,中学校,葉山中学校,堀内2247-2,3.0,35.275479,139.588735
14301,16,16007,大学,総合研究大学院大学,湘南国際村,1.0,35.260815,139.607134
14321,16,16001,小学校,旭小学校,倉見1675-3,3.0,35.390962,139.385806
14321,16,16001,小学校,一之宮小学校,一之宮7-3-1,3.0,35.364243,139.37975
14321,16,16001,小学校,寒川小学校,宮山934,3.0,35.374269,139.389083
14321,16,16001,小学校,小谷小学校,小谷4-5-1,3.0,35.382741,139.399028
14321,16,16001,小学校,南小学校,一之宮9-9-1,3.0,35.361576,139.386249
14321,16,16002,中学校,旭が丘中学校,小動933,3.0,35.384685,139.389945
14321,16,16002,中学校,寒川中学校,一之宮3-9-1,3.0,35.36852,139.3805
14321,16,16002,中学校,寒川東中学校,岡田718,3.0,35.365798,139.391805
14321,16,16004,高等学校,寒川高等学校,一之宮9-30-1,2.0,35.359854,139.386749
14341,16,16001,小学校,国府小学校,月京18-1,3.0,35.31111,139.276733
14341,16,16001,小学校,国府小学校生沢分校,生沢530,3.0,35.315516,139.281289
14341,16,16001,小学校,聖ステパノ学園小学校,大磯868,4.0,35.309916,139.312647
14341,16,16001,小学校,大磯小学校,東小磯3,3.0,35.309166,139.311424
14341,16,16002,中学校,国府中学校,月京40-1,3.0,35.31411,139.274234
14341,16,16002,中学校,国府中学校生沢分校,生沢530,3.0,35.315516,139.281289
14341,16,16002,中学校,聖ステパノ学園中学校,大磯868,4.0,35.309694,139.313452
14341,16,16002,中学校,大磯中学校,東小磯261,3.0,35.307528,139.308064
14341,16,16004,高等学校,大磯高等学校,東町2-9-1,2.0,35.312915,139.324701
14342,16,16001,小学校,一色小学校,百合が丘2-7,3.0,35.311164,139.240514
14342,16,16001,小学校,山西小学校,山西1401,3.0,35.302443,139.246792
14342,16,16001,小学校,二宮小学校,二宮872-1,3.0,35.299278,139.255874
14342,16,16002,中学校,二宮西中学校,川匂323,3.0,35.297999,139.236653
14342,16,16002,中学校,二宮中学校,二宮54-2,3.0,35.298306,139.264763
14342,16,16004,高等学校,二宮高等学校,一色1363,2.0,35.314081,139.246319
14361,16,16001,小学校,井ノ口小学校,井ノ口2005,3.0,35.339549,139.232042
14361,16,16001,小学校,中村小学校,半分形350,3.0,35.325772,139.216599
14361,16,16002,中学校,中井中学校,比奈窪295,3.0,35.33391,139.218266
